timestamp,likesCount,commentsCount
2022-06-09T18:49:08.000Z,26815,65
2022-06-10T12:33:14.000Z,15643,33
2022-06-11T15:57:21.000Z,31059,165
2022-06-12T17:00:17.000Z,29345,99
2022-06-15T16:34:00.000Z,15297,113
2022-06-08T14:31:57.000Z,11820,56
2022-06-07T19:19:05.000Z,21785,63
2022-06-06T15:43:39.000Z,150435,961
2022-06-03T14:05:35.000Z,11731,45
2022-06-05T15:30:40.000Z,17130,50
2022-06-02T14:11:10.000Z,13169,176
2022-06-06T19:40:08.000Z,14137,25
2022-05-29T15:45:08.000Z,16432,91
2022-05-31T20:52:07.000Z,17374,42
2022-05-28T14:07:45.000Z,12080,49
2022-06-01T18:00:46.000Z,14154,122
2022-05-28T19:17:07.000Z,24567,56
2022-06-04T15:17:27.000Z,11881,40
2022-05-29T19:10:05.000Z,24350,69
2022-06-03T21:33:04.000Z,14814,37
2022-05-27T20:39:49.000Z,33651,166
2022-05-27T18:09:02.000Z,18070,77
2022-05-22T16:06:15.000Z,16586,48
2022-05-20T19:53:02.000Z,13777,46
2022-05-24T13:38:35.000Z,21165,162
2022-05-14T19:00:15.000Z,44127,79
2022-06-04T19:19:07.000Z,21521,44
2022-05-19T19:30:07.000Z,19852,56
2022-05-20T16:05:23.000Z,38009,136
2022-05-23T13:35:28.000Z,38493,220
2022-05-15T15:33:34.000Z,31320,100
2022-05-22T19:03:05.000Z,28907,53
2022-05-18T23:28:07.000Z,15116,46
2022-05-21T17:08:22.000Z,20807,68
2022-05-18T19:11:52.000Z,22180,125
2022-05-16T16:44:00.000Z,11968,47
2022-05-24T19:37:08.000Z,20525,78
2022-05-13T20:25:28.000Z,26039,76
2022-05-16T19:55:15.000Z,29071,101
2022-05-15T20:56:41.000Z,40681,255
2022-05-14T13:35:48.000Z,20571,58
2022-06-02T22:25:29.000Z,38095,185
2022-06-07T14:04:59.000Z,14488,67
2022-05-17T16:43:49.000Z,34283,89
2022-05-30T15:58:25.000Z,19129,87
2022-05-19T16:11:16.000Z,15905,47
