timestamp,likesCount,commentsCount
2014-09-22T19:17:38.000Z,4897,89
2014-09-17T23:38:39.000Z,5872,115
2014-09-18T18:48:46.000Z,3919,31
2014-09-16T00:34:26.000Z,6319,81
2014-09-12T16:25:01.000Z,3922,25
2014-09-29T17:48:45.000Z,5838,51
2014-09-19T20:41:00.000Z,3760,50
2014-10-01T18:39:07.000Z,6368,135
2014-09-05T18:08:58.000Z,4754,33
2014-09-08T22:03:01.000Z,4867,81
2014-09-03T17:55:28.000Z,5793,138
2014-09-23T18:44:56.000Z,6461,75
2014-09-02T16:16:29.000Z,3801,27
2014-09-04T23:33:27.000Z,9513,367
2014-09-09T22:13:25.000Z,5077,75
2014-09-02T23:43:11.000Z,3994,31
2014-09-08T18:44:46.000Z,3672,14
2014-11-06T19:28:36.000Z,5184,49
2014-10-05T17:34:43.000Z,4769,41
2015-07-23T12:14:46.000Z,13297,261
2014-09-28T17:54:32.000Z,5537,43
2014-09-16T16:05:08.000Z,5800,61
2014-09-04T20:02:54.000Z,3962,19
2014-08-22T16:50:37.000Z,3303,14
2014-08-13T20:51:48.000Z,4524,38
2014-08-15T19:30:30.000Z,5210,65
2014-08-28T16:34:52.000Z,4611,42
2014-08-27T21:00:54.000Z,5038,83
2014-08-13T17:27:46.000Z,4816,38
2014-08-15T00:32:50.000Z,6245,182
2014-08-08T19:32:11.000Z,4290,39
2014-08-15T22:24:02.000Z,4138,29
2014-08-05T23:38:23.000Z,4436,51
2014-08-21T16:26:22.000Z,3996,21
2014-07-17T19:39:50.000Z,3592,53
2014-07-20T19:02:37.000Z,4376,81
2014-07-18T19:37:09.000Z,5616,60
2014-08-01T18:12:39.000Z,5579,240
2014-08-04T20:52:59.000Z,4730,132
2014-07-15T17:45:28.000Z,5006,77
2014-07-23T23:05:47.000Z,4893,46
2014-07-22T20:44:51.000Z,4853,70
2014-07-14T19:37:23.000Z,6569,180
2014-07-10T17:37:10.000Z,3529,84
2014-07-11T19:26:10.000Z,5260,45
2014-06-29T00:22:45.000Z,5301,158
2014-07-08T00:22:27.000Z,4672,59
2014-06-18T18:01:07.000Z,4749,56
2014-06-10T19:20:35.000Z,3789,24
2014-07-10T22:55:58.000Z,8172,169
2014-05-31T18:47:28.000Z,6823,306
2014-05-25T21:34:50.000Z,4385,51
2014-05-22T19:48:56.000Z,3865,40
2014-06-21T19:22:16.000Z,4124,668
2014-05-16T18:08:35.000Z,4691,50
2014-06-19T19:24:52.000Z,3495,93
2014-05-12T22:55:22.000Z,4513,41
2014-05-08T22:49:14.000Z,4389,60
2014-05-03T20:20:49.000Z,3158,24
2014-04-30T18:17:57.000Z,2725,27
2014-05-21T23:15:26.000Z,4406,57
2014-05-19T22:35:29.000Z,5114,328
2014-07-29T22:26:15.000Z,5819,165
2014-04-24T21:43:38.000Z,4608,107
2014-04-28T23:20:48.000Z,4454,53
2014-04-25T18:56:44.000Z,3395,49
2014-05-30T19:40:47.000Z,4391,45
2014-04-17T19:35:34.000Z,3616,60
2014-04-15T16:05:09.000Z,2318,26
2014-06-23T18:40:52.000Z,4947,49
2014-04-04T17:23:25.000Z,5403,183
2014-04-22T18:46:20.000Z,4496,50
2014-06-04T23:16:11.000Z,4687,59
2014-07-01T18:35:46.000Z,3480,18
2014-07-09T00:11:08.000Z,4524,118
2014-05-06T19:48:36.000Z,4026,33
2014-05-02T21:54:51.000Z,3443,46
2014-07-09T19:02:29.000Z,3740,35
2014-05-29T18:41:35.000Z,3241,38
2014-06-12T23:38:54.000Z,5727,247
2014-07-28T01:10:04.000Z,5911,89
2014-05-19T18:36:48.000Z,3753,57
2014-06-11T19:33:12.000Z,3550,27
2014-05-21T16:46:28.000Z,3759,39
2014-03-30T03:19:36.000Z,4240,60
2014-03-24T20:12:12.000Z,4391,45
2014-04-23T19:21:06.000Z,3556,84
2014-03-28T18:04:00.000Z,3414,213
2014-08-06T21:33:44.000Z,5444,66
2014-03-19T22:45:34.000Z,4633,71
2014-04-30T00:11:49.000Z,5707,211
2014-04-10T21:08:12.000Z,2349,22
2014-04-05T19:54:54.000Z,3584,25
2014-08-02T19:21:54.000Z,4447,49
2014-04-03T23:32:35.000Z,3659,68
2014-03-06T22:33:10.000Z,3748,623
2014-03-15T23:42:18.000Z,3417,33
2014-08-27T16:24:50.000Z,4505,100
2014-04-18T23:44:49.000Z,3147,49
2014-03-13T23:56:53.000Z,2936,49
2014-02-03T18:04:01.000Z,2543,42
2014-06-08T20:43:49.000Z,5044,71
2014-03-02T20:02:45.000Z,2998,69
2014-03-05T22:00:13.000Z,3018,24
2014-02-02T13:24:12.000Z,3289,73
2014-02-02T10:05:28.000Z,2547,31
2014-04-26T19:57:08.000Z,4485,68
2014-02-26T23:11:57.000Z,3322,92
2014-04-03T02:40:50.000Z,5188,83
2014-02-09T21:10:30.000Z,2286,263
2014-05-13T17:15:55.000Z,3918,45
2014-03-19T00:28:09.000Z,3759,87
2014-03-17T21:09:41.000Z,3092,23
2014-03-14T19:03:59.000Z,4685,249
2014-02-12T22:55:27.000Z,2912,29
2014-02-28T20:22:15.000Z,3904,50
2014-02-13T18:54:32.000Z,2226,12
2014-02-01T01:07:08.000Z,2505,20
2014-01-27T21:33:56.000Z,2577,30
2014-01-21T19:26:40.000Z,2169,40
2014-01-31T16:41:56.000Z,2925,31
2014-01-29T22:41:57.000Z,2399,45
2014-02-01T01:10:42.000Z,3122,63
2014-01-31T00:13:36.000Z,2535,37
2014-02-19T20:09:01.000Z,3087,38
2014-02-01T08:38:08.000Z,2536,21
2014-02-02T00:20:58.000Z,2007,15
2013-12-20T20:24:22.000Z,3095,42
2014-01-17T19:34:31.000Z,3157,33
2013-12-16T21:56:42.000Z,2330,179
2013-12-18T19:53:41.000Z,3719,46
2013-11-28T18:55:14.000Z,2118,88
2013-12-13T18:51:17.000Z,3165,281
2013-11-01T22:31:49.000Z,2719,41
2013-10-31T19:26:23.000Z,4109,90
2013-09-06T18:54:03.000Z,3008,38
2013-12-09T22:32:49.000Z,2771,38
2013-08-09T16:53:41.000Z,3128,131
2013-07-29T23:38:56.000Z,2752,93
2013-08-16T18:40:39.000Z,2448,59
2013-07-31T19:43:06.000Z,2046,64
2013-09-03T02:54:18.000Z,2461,45
2014-01-24T19:16:47.000Z,3049,40
2014-01-23T23:56:21.000Z,2505,32
2013-07-09T16:31:02.000Z,3859,352
2014-01-30T03:10:48.000Z,2403,40
2013-12-19T20:21:04.000Z,2573,48
2013-12-11T20:55:38.000Z,2599,36
2013-12-19T23:36:55.000Z,2673,51
2014-01-18T21:22:12.000Z,2748,204
