"view_count","reply_count","retweet_count","favorite_count","quote_count","created_at"
,"8","23","232","2","2022-09-06T16:54:45.000Z"
,"5","22","219","1","2022-09-05T18:00:18.000Z"
"6150","4","10","131","1","2022-09-05T13:01:37.000Z"
,"6","15","210","2","2022-09-04T18:00:11.000Z"
"5536","2","5","68","0","2022-09-04T14:01:02.000Z"
,"4","5","111","0","2022-09-03T19:00:13.000Z"
"4876","2","19","135","2","2022-09-03T14:00:51.000Z"
,"4","17","204","1","2022-09-02T16:43:05.000Z"
,"3","7","168","2","2022-09-01T20:49:44.000Z"
,"2","4","28","1","2022-09-01T20:07:26.000Z"
"4197","3","14","107","0","2022-09-01T16:43:38.000Z"
,"6","66","510","8","2022-08-31T21:23:05.000Z"
"2658","1","5","46","0","2022-08-31T15:51:03.000Z"
,"3","14","161","0","2022-08-30T19:50:05.000Z"
"4265","1","15","109","0","2022-08-30T17:35:08.000Z"
,"2","4","95","0","2022-08-30T00:43:03.000Z"
"5439","10","28","191","1","2022-08-29T17:14:04.000Z"
,"0","9","122","0","2022-08-29T01:18:40.000Z"
,"2","16","192","2","2022-08-28T19:00:13.000Z"
,"5","26","194","0","2022-08-27T19:22:10.000Z"
"4837","4","11","92","1","2022-08-27T14:05:21.000Z"
,"0","7","85","0","2022-08-26T19:00:31.000Z"
"4005","3","9","96","3","2022-08-25T18:58:01.000Z"
"4515","3","6","73","1","2022-08-24T20:55:45.000Z"
,"2","7","120","0","2022-08-24T14:00:45.000Z"
,"1","21","197","0","2022-08-23T19:56:26.000Z"
"5988","3","20","106","1","2022-08-23T16:02:55.000Z"
,"1","19","144","0","2022-08-22T19:37:43.000Z"
"30530","3","7","88","0","2023-02-17T16:57:57.000Z"
