"view_count","reply_count","retweet_count","favorite_count","quote_count","created_at"
"5038756","1423","4880","29978","2372","2023-02-06T17:49:28.000Z"
"31527858","5361","27100","120235","25950","2023-02-07T14:00:02.000Z"
"805687","119","359","2841","39","2023-02-07T01:00:01.000Z"
"643746","198","307","2954","52","2023-02-06T23:36:08.000Z"
"316406","45","199","1397","8","2023-02-02T22:00:16.000Z"
"811915","194","491","4293","81","2023-02-06T17:30:01.000Z"
"610818","129","351","3060","21","2023-02-04T18:00:55.000Z"
"8846623","1014","11803","72662","2463","2023-02-03T22:01:32.000Z"
"280376","33","191","1430","29","2023-02-02T07:04:00.000Z"
"559382","127","231","2322","57","2023-02-02T22:00:46.000Z"
"810504","176","288","1726","125","2023-02-02T03:00:01.000Z"
"1189562","133","1306","6869","227","2023-02-02T20:01:30.000Z"
"315749","29","119","1003","12","2023-02-02T19:00:53.000Z"
"487958","212","566","3475","193","2023-02-02T07:00:00.000Z"
"497048","107","148","1904","16","2023-02-02T18:00:02.000Z"
"350652","55","118","1093","33","2023-02-02T17:00:43.000Z"
"412181","56","247","1806","46","2023-02-02T00:01:11.000Z"
"2030337","413","532","4111","575","2023-02-01T23:00:55.000Z"
"303425","41","90","1255","2","2023-02-01T18:00:06.000Z"
"2810843","1252","2279","18948","672","2023-01-31T13:21:46.000Z"
"821019","162","460","6181","66","2023-01-31T21:00:02.000Z"
"316888","55","156","1480","74","2023-01-31T20:20:03.000Z"
"349209","43","163","1544","31","2023-01-31T20:15:03.000Z"
"608739","41","166","1411","34","2023-01-31T19:19:03.000Z"
"325437","86","152","1232","42","2023-01-31T18:32:14.000Z"
