"view_count","reply_count","retweet_count","favorite_count","quote_count","created_at"
"62421114","12826","22484","380411","2706","2023-02-17T22:02:31.000Z"
"37779155","10461","10267","162640","1336","2023-02-17T19:41:56.000Z"
"6084509","1330","4370","37937","432","2023-02-17T19:21:56.000Z"
"50916608","21448","26812","299465","3320","2023-02-17T10:47:00.000Z"
"68498571","7696","7245","126692","1043","2023-02-17T10:21:14.000Z"
"8547254","2664","3588","61608","387","2023-02-17T09:59:08.000Z"
"53092445","6300","7798","118656","904","2023-02-17T09:53:19.000Z"
"62244760","9693","24743","323899","1955","2023-02-16T23:05:59.000Z"
"108094586","18702","28691","261389","2698","2023-02-16T20:15:13.000Z"
"7342532","4413","3466","50934","359","2023-02-16T05:57:38.000Z"
"50257417","12543","13862","145966","2554","2023-02-16T05:53:49.000Z"
"58079297","5307","3746","56224","420","2023-02-15T21:30:10.000Z"
"57305881","5436","5135","67127","736","2023-02-15T21:25:10.000Z"
"5132123","998","1276","10464","115","2023-02-15T20:27:27.000Z"
"72246433","5913","11215","103133","583","2023-02-15T20:12:58.000Z"
"32422243","4260","4458","42371","757","2023-02-15T19:12:07.000Z"
"84299514","7924","16696","188387","1100","2023-02-15T05:55:56.000Z"
"7775371","2199","4181","48391","258","2023-02-15T04:56:24.000Z"
"67782340","14959","27009","509497","2537","2023-02-15T03:21:44.000Z"
"82109068","14954","35706","607906","3774","2023-02-15T03:20:37.000Z"
"10022989","5479","4671","101507","558","2023-02-15T03:18:43.000Z"
"139423059","43570","91323","1266373","14195","2023-02-15T03:17:55.000Z"
"52583611","1586","2232","30908","156","2023-02-15T01:38:23.000Z"
"51140918","1495","2067","27765","179","2023-02-15T01:31:44.000Z"
"84664381","31561","42866","639457","6392","2023-02-14T16:22:37.000Z"
"60668431","13942","15532","262062","3315","2023-02-14T08:11:00.000Z"
"9627883","1190","2387","26133","168","2023-02-14T07:56:55.000Z"
"114938578","25591","90133","1057441","11513","2023-02-14T06:11:23.000Z"
"65360395","12825","39359","471134","3699","2023-02-14T06:09:09.000Z"
"176322492","47414","83905","1471343","20611","2023-02-14T05:35:29.000Z"
"55110142","9816","15116","214933","1509","2023-02-13T21:55:18.000Z"
"18301807","4499","3820","45807","529","2023-02-13T21:47:04.000Z"
"92456730","124302","18792","228084","13981","2023-02-13T21:45:16.000Z"
"9709324","916","1981","22480","129","2023-02-13T19:43:29.000Z"
"11215895","1371","3641","34079","239","2023-02-11T16:07:20.000Z"
"34709587","10999","9885","125976","1045","2023-02-13T01:28:48.000Z"
"11400578","1136","1354","16882","85","2023-02-12T22:41:07.000Z"
"36845459","5278","7894","102162","719","2023-02-12T22:29:26.000Z"
"10766207","2238","2764","30836","426","2023-02-12T19:01:54.000Z"
"107207260","34588","52561","708658","9494","2023-02-12T18:34:07.000Z"
"71976743","14801","50143","729400","4857","2023-02-12T08:21:15.000Z"
"15780202","1641","2302","38466","165","2023-02-12T06:46:55.000Z"
"48961463","9924","9864","122915","2272","2023-02-12T06:45:14.000Z"
"9564496","1578","6181","57235","335","2023-02-12T06:17:52.000Z"
"6672285","1909","4766","36336","222","2023-02-12T00:34:06.000Z"
"5771486","690","2787","15808","103","2023-02-12T05:04:35.000Z"
"6258357","615","3289","24954","123","2023-02-12T05:11:49.000Z"
"24312953","5013","9909","168431","722","2023-02-12T04:29:17.000Z"
"63163778","53068","51720","471856","7616","2023-02-11T16:00:43.000Z"
"4484022","1355","2884","26038","182","2023-02-10T22:55:25.000Z"
"18193649","3441","5860","70869","371","2023-02-11T14:19:33.000Z"
"7394172","1819","5747","45306","451","2023-02-10T20:58:05.000Z"
"16829547","3549","3420","37759","219","2023-02-10T20:55:20.000Z"
"7925693","1677","1501","21510","215","2023-02-10T18:11:27.000Z"
"20503893","4083","5163","65517","537","2023-02-10T17:12:13.000Z"
"53341537","43826","17462","268233","6288","2023-02-10T01:57:35.000Z"
"21863240","13064","11298","126312","1472","2023-02-09T23:12:19.000Z"
"17533158","3848","5890","62719","552","2023-02-09T21:20:11.000Z"
"6352553","1344","5601","50319","533","2023-02-09T21:01:27.000Z"
"17","0","5739","0","0","2023-02-09T21:09:37.000Z"
"14553073","2799","3313","37111","776","2023-02-09T21:00:10.000Z"
"8158589","676","1318","17306","66","2023-02-09T18:52:23.000Z"
"4877119","1619","3467","27321","177","2023-02-09T13:13:52.000Z"
"6437484","1573","2329","19846","210","2023-02-09T07:57:19.000Z"
"20692745","9317","10318","147069","1714","2023-02-09T07:51:56.000Z"
"34067220","12598","19464","204764","1733","2023-02-09T07:48:10.000Z"
"41656252","11140","25088","314542","2777","2023-02-08T23:55:36.000Z"
"5069146","1389","2942","21314","276","2023-02-08T16:29:34.000Z"
"26581234","11017","36159","371918","3055","2023-02-08T04:50:51.000Z"
"22063345","9704","19367","152789","2636","2023-02-08T02:49:44.000Z"
"5140737","1045","2328","16849","238","2023-02-08T00:40:13.000Z"
"69533236","47796","23083","368283","9536","2023-02-08T01:03:17.000Z"
"34176940","33777","40053","420616","6721","2023-02-07T17:41:38.000Z"
"11370972","4780","3833","49386","247","2023-02-07T05:25:48.000Z"
"35529988","14322","22087","245513","2431","2023-02-07T05:13:58.000Z"
"16218101","6020","9995","112958","1405","2023-02-07T04:26:34.000Z"
"3509105","735","2874","20291","108","2023-02-07T02:09:32.000Z"
"7980787","1839","2590","27677","171","2023-02-07T01:44:10.000Z"
"3293303","806","3533","25047","168","2023-02-07T01:32:55.000Z"
"12495877","5188","5968","62847","924","2023-02-07T00:44:37.000Z"
"6092092","994","6029","23706","166","2023-02-06T23:53:22.000Z"
"5181606","1361","3731","42110","98","2023-02-06T23:36:00.000Z"
"3301484","1554","5467","49457","170","2023-02-06T23:34:51.000Z"
"14130858","4988","28109","113415","1549","2023-02-06T23:32:16.000Z"
"9362668","3043","3001","35674","250","2023-02-06T18:46:46.000Z"
"10174307","3809","3180","37009","146","2023-02-06T16:06:43.000Z"
"4471601","801","1215","10079","43","2023-02-05T19:01:01.000Z"
"21741038","8358","10120","113231","1086","2023-02-05T18:53:25.000Z"
"9829801","4980","9295","142647","806","2023-02-04T22:26:43.000Z"
"76436931","40763","51172","540747","11633","2023-02-04T22:20:52.000Z"
"28583038","17133","22682","308341","3445","2023-02-04T22:17:35.000Z"
"27034974","18003","18309","274725","3267","2023-02-04T21:57:03.000Z"
"21345939","14627","18669","262489","1307","2023-02-03T23:36:45.000Z"
"9401799","1865","5116","45584","370","2023-02-03T21:50:55.000Z"
"10595599","5372","4928","66874","1761","2023-02-03T16:23:48.000Z"
"57570213","15347","28640","321627","8406","2023-02-03T16:21:49.000Z"
"9087635","3353","4590","52746","316","2023-02-02T16:44:02.000Z"
"24241271","10685","13307","170250","1832","2023-02-02T16:30:44.000Z"
"3703804","934","3658","25588","154","2023-02-02T08:07:51.000Z"
"7329532","3054","3486","64034","541","2023-02-02T05:59:12.000Z"
"37154191","34417","3326","690294","761","2023-02-01T06:06:25.000Z"
"6506151","2229","4283","40108","373","2023-01-31T23:25:52.000Z"
"9422588","3433","3264","48568","214","2023-01-31T20:32:41.000Z"
"6358422","5587","2950","52500","336","2023-01-31T20:25:40.000Z"
"15777741","9792","5001","52212","1059","2023-01-31T20:17:26.000Z"
"4978221","1995","1684","42051","115","2023-01-31T19:45:27.000Z"
"6495619","2256","2424","56012","126","2023-01-31T19:06:27.000Z"
"19749462","12294","11558","228600","1344","2023-01-31T19:04:49.000Z"
"6637230","1685","2352","27654","151","2023-01-31T18:59:31.000Z"
"16844980","12229","16021","264327","1314","2023-01-31T02:54:03.000Z"
"5758477","2397","8847","38236","1192","2023-01-30T21:07:22.000Z"
"45067936","25474","60698","503006","5468","2023-01-30T03:23:48.000Z"
"6891458","2420","1774","40488","128","2023-01-30T02:40:36.000Z"
"7487177","2363","2840","51031","212","2023-01-30T02:40:22.000Z"
"47746720","27244","13342","211177","4509","2023-01-29T19:03:47.000Z"
"23333572","5696","19276","134346","1075","2023-01-29T18:50:58.000Z"
"9022169","2144","7166","44909","173","2023-01-29T18:46:02.000Z"
"25967550","14827","25311","368845","2979","2023-01-29T00:36:40.000Z"
"14925331","10127","10554","145033","1292","2023-01-28T19:38:23.000Z"
"35917653","24943","21188","366993","2777","2023-01-28T01:29:13.000Z"
"4021102","986","6431","25905","251","2023-01-27T19:44:47.000Z"
"16266496","13680","10820","180644","1319","2023-01-27T20:28:38.000Z"
"17053108","9443","15185","142010","1694","2023-01-27T20:13:51.000Z"
"3947113","1065","5374","31605","153","2023-01-27T19:59:34.000Z"
"8783942","4272","19782","78818","933","2023-01-27T19:48:44.000Z"
"9291106","5385","18179","74023","784","2023-01-27T18:20:49.000Z"
"3694828","1308","4138","33213","218","2023-01-26T09:33:13.000Z"
"31172563","15161","25311","272534","2817","2023-01-27T04:19:47.000Z"
"16410618","19006","15918","189452","2113","2023-01-26T23:06:11.000Z"
"5436760","1506","4278","40948","234","2023-01-26T01:52:20.000Z"
"14285175","8108","8990","170572","1066","2023-01-26T03:04:55.000Z"
"4036398","1165","2933","17891","141","2023-01-25T22:31:40.000Z"
"82122796","62631","55291","901695","11992","2023-01-25T22:11:46.000Z"
"4306862","1159","3388","26977","256","2023-01-25T21:40:03.000Z"
"10314824","6956","10057","130265","833","2023-01-25T19:04:28.000Z"
"4517567","947","2486","20852","136","2023-01-25T16:31:48.000Z"
"9913865","5860","3216","42649","457","2023-01-25T10:42:30.000Z"
"38861648","19776","32038","318475","3029","2023-01-25T10:39:35.000Z"
"3348205","931","2284","23300","122","2023-01-24T22:41:20.000Z"
"3044260","583","1819","19919","73","2023-01-24T22:41:06.000Z"
"44","0","5982","0","0","2023-01-24T23:35:28.000Z"
"4487646","1352","4511","38586","398","2023-01-24T17:23:34.000Z"
"7585586","2160","8001","56061","877","2023-01-24T00:12:17.000Z"
"21904741","11399","11394","192352","786","2023-01-21T22:49:04.000Z"
"9298691","5705","3791","65756","1275","2023-01-21T17:49:22.000Z"
"27163052","14677","15261","253869","2646","2023-01-21T17:41:22.000Z"
"37887604","13325","8670","156233","1684","2023-01-21T09:07:40.000Z"
"6246672","2310","3209","57813","297","2023-01-21T00:40:35.000Z"
"9016169","2709","7640","82451","1841","2023-01-21T00:35:56.000Z"
"11441551","5517","6699","75754","2208","2023-01-21T00:31:38.000Z"
"31067636","18751","25034","289037","6542","2023-01-21T00:18:21.000Z"
"3281575","931","1520","10882","112","2023-01-20T20:09:25.000Z"
"8879037","2181","3374","35767","260","2023-01-20T23:23:17.000Z"
"3681711","929","1804","16882","92","2023-01-19T20:34:09.000Z"
"2509214","557","1467","13388","79","2023-01-20T23:15:16.000Z"
"18090687","7698","11076","130526","1533","2023-01-20T20:30:40.000Z"
"2411494","531","1417","12991","77","2023-01-20T20:01:16.000Z"
"18421745","7803","10178","135305","1187","2023-01-20T20:20:17.000Z"
"12305963","11502","9509","65605","1669","2023-01-20T19:55:41.000Z"
"2792830","482","1076","8762","80","2023-01-20T18:36:39.000Z"
"14012268","14066","17151","164845","1912","2023-01-19T21:01:35.000Z"
"9538482","3754","4916","44151","623","2023-01-19T20:39:50.000Z"
"3522436","1352","2770","23647","197","2023-01-18T16:03:05.000Z"
"2887788","780","3624","24537","169","2023-01-19T15:53:19.000Z"
"3249569","822","3739","30099","179","2023-01-19T15:45:22.000Z"
"44650862","14210","20863","249188","2464","2023-01-19T10:54:51.000Z"
"9971085","3102","4204","45142","214","2023-01-18T20:19:00.000Z"
"6443503","7228","14465","143834","806","2023-01-18T18:34:59.000Z"
"29883852","34035","39437","302541","3721","2023-01-18T18:24:13.000Z"
"26810841","39991","41032","110108","6091","2023-01-18T16:49:31.000Z"
"18643856","10629","35714","208588","2167","2023-01-18T16:30:55.000Z"
"16305293","10096","15052","147573","1443","2023-01-17T17:52:24.000Z"
"11160792","4712","6071","57670","579","2023-01-17T17:20:58.000Z"
"22088149","7087","10807","123074","839","2023-01-17T17:15:51.000Z"
"23802595","21411","18710","198759","5600","2023-01-17T03:47:49.000Z"
"24476231","7654","11704","149506","812","2023-01-16T05:06:21.000Z"
"19945222","12512","16623","167824","1408","2023-01-16T01:20:35.000Z"
"16988259","5667","8951","148853","570","2023-01-16T00:05:27.000Z"
"75900968","145600","53024","642533","20797","2023-01-15T23:09:59.000Z"
"4289669","1582","5598","40864","481","2023-01-15T23:05:33.000Z"
"3852422","1168","3887","21215","295","2023-01-15T22:40:14.000Z"
"5888095","1517","3922","34656","328","2023-01-14T18:54:18.000Z"
"10827668","5328","7186","64911","620","2023-01-14T08:54:48.000Z"
"3623715","1178","3566","29314","230","2023-01-13T17:53:57.000Z"
"10853163","4420","15340","72766","724","2023-01-14T04:43:43.000Z"
"6588049","2483","4097","48917","236","2023-01-14T04:38:32.000Z"
"7594761","657","1864","12175","144","2023-01-13T21:56:04.000Z"
"21556282","7314","9474","89756","832","2023-01-14T03:43:12.000Z"
"17171957","9368","15514","155684","1921","2023-01-13T20:26:32.000Z"
"28446310","14505","16177","196113","1602","2023-01-13T16:14:52.000Z"
"19937902","9049","8891","119870","1869","2023-01-13T14:06:46.000Z"
"3956301","1315","1940","19376","152","2023-01-13T13:45:02.000Z"
"4047117","1337","1999","18470","94","2023-01-13T13:45:02.000Z"
"3250826","1350","3412","24906","182","2023-01-13T01:23:28.000Z"
"5330552","1303","11250","37852","405","2023-01-12T19:39:30.000Z"
"3653852","871","2490","23230","238","2023-01-12T16:09:10.000Z"
"4852182","1004","5428","40009","380","2023-01-12T16:08:31.000Z"
"24659639","14029","26339","324352","2483","2023-01-12T14:05:12.000Z"
"4698633","1322","4627","41221","223","2023-01-11T16:56:07.000Z"
"34098273","30676","26286","310606","3668","2023-01-11T19:01:29.000Z"
"6089158","1589","3732","28716","298","2023-01-11T10:08:00.000Z"
"21103880","6011","7490","91576","502","2023-01-10T06:36:19.000Z"
"4401622","948","3244","21980","157","2023-01-10T04:36:49.000Z"
"3802635","1026","2447","20803","197","2023-01-10T02:16:04.000Z"
"8213144","1936","8771","61923","883","2023-01-10T00:04:56.000Z"
"4464619","755","2416","20292","69","2023-01-09T21:46:02.000Z"
"6455456","1415","2411","21940","157","2023-01-09T16:37:46.000Z"
"60706473","35749","24960","394916","5686","2023-01-08T23:29:31.000Z"
"22511505","6456","8057","85200","863","2023-01-08T22:23:42.000Z"
"26459958","12097","13462","165641","2990","2023-01-08T03:48:20.000Z"
"27566514","8179","5398","83253","570","2023-01-07T22:50:40.000Z"
"10846374","963","3990","38972","259","2023-01-07T21:37:10.000Z"
"19422175","5832","4819","50987","541","2023-01-07T16:56:11.000Z"
"13559256","4144","2233","70870","174","2023-01-06T18:35:24.000Z"
"59318708","26783","30434","398976","3599","2023-01-06T18:05:15.000Z"
"45276580","46879","20281","330058","4526","2023-01-05T23:43:43.000Z"
"21171570","10226","6135","97945","680","2023-01-05T23:37:53.000Z"
"25706048","8715","4714","84683","665","2023-01-05T21:27:32.000Z"
"6177645","1340","2794","23833","157","2023-01-05T11:20:51.000Z"
"58592093","32654","10444","133639","2790","2023-01-05T16:22:25.000Z"
"16080725","32927","3709","60994","1491","2023-01-05T16:19:29.000Z"
"38283914","21607","20619","196620","2035","2023-01-05T16:12:24.000Z"
"57867762","63624","11413","163756","5760","2023-01-05T10:23:53.000Z"
"88647521","94895","41591","713049","11994","2023-01-04T01:55:18.000Z"
"25673253","16725","7209","52842","616","2023-01-04T00:36:33.000Z"
"30635565","11370","43364","147225","2897","2023-01-03T23:42:11.000Z"
"55676621","22916","61645","420667","8968","2023-01-03T23:21:23.000Z"
"24624225","7526","23004","106502","977","2023-01-03T20:37:23.000Z"
"6814158","1586","4479","31793","240","2023-01-03T14:48:02.000Z"
"56886174","41863","43775","602256","3890","2023-01-01T19:25:38.000Z"
"81314398","52109","44063","807227","7592","2022-12-31T18:26:16.000Z"
"13218759","2906","3886","81376","592","2022-12-31T10:00:01.000Z"
"15394742","2816","4511","83369","1371","2022-12-31T09:02:21.000Z"
"34944005","10257","13205","181427","2619","2022-12-31T08:51:10.000Z"
"56030443","33409","29180","348628","5641","2022-12-30T21:32:50.000Z"
"19833627","8252","11050","128423","1755","2022-12-30T20:26:24.000Z"
"88243357","58180","142490","1006653","15851","2022-12-30T14:12:15.000Z"
"19961019","5252","7754","109057","452","2022-12-30T08:04:48.000Z"
"36596734","15572","13769","208669","2358","2022-12-30T03:16:43.000Z"
"9159589","2818","4860","49202","425","2022-12-29T19:44:15.000Z"
"42992144","23787","21326","311032","3317","2022-12-29T04:50:26.000Z"
"6776667","2162","4002","38318","255","2022-12-28T16:08:15.000Z"
"51589359","23792","78141","633572","5575","2022-12-28T19:51:09.000Z"
"58827543","41156","73828","605087","8726","2022-12-28T18:58:55.000Z"
"24822608","9019","9690","163926","555","2022-12-28T16:58:14.000Z"
,"9496","8284","133960","981","2022-03-28T20:22:28.000Z"
"22919326","5080","10053","137580","528","2022-12-28T15:13:10.000Z"
"6214989","1327","3762","39982","166","2022-12-28T09:43:53.000Z"
"5833783","988","3560","36763","149","2022-12-28T09:34:55.000Z"
"6051943","752","3019","26701","122","2022-12-28T09:29:49.000Z"
"129722726","73316","157277","1217863","40489","2022-12-28T07:11:15.000Z"
"44372736","15794","53489","486611","3241","2022-12-28T07:06:43.000Z"
"8141199","2938","4303","40738","367","2022-12-27T22:54:10.000Z"
"46071144","21848","34414","197172","3001","2022-12-27T22:43:05.000Z"
"37246283","16242","13690","220425","2092","2022-12-27T21:26:36.000Z"
"74251911","42189","49148","794785","10839","2022-12-27T04:12:35.000Z"
"11457064","5628","12204","115110","415","2022-12-26T16:42:20.000Z"
"38047424","11667","49732","210878","3441","2022-12-26T16:40:41.000Z"
"12812843","3079","5427","71468","461","2022-12-25T18:28:37.000Z"
"51223115","35618","27222","489490","2299","2022-12-25T19:29:09.000Z"
"11406182","3078","20659","74910","789","2022-12-25T06:26:40.000Z"
"12892226","3866","2617","43472","1410","2022-12-24T12:15:45.000Z"
"12685852","1784","2213","41184","150","2022-12-24T12:11:39.000Z"
"6360433","1753","1516","29833","139","2022-12-24T11:55:24.000Z"
"35891747","8776","6791","111732","715","2022-12-24T11:47:17.000Z"
"6991723","1414","4257","24549","348","2022-12-24T08:38:10.000Z"
"34176591","12574","7688","116463","2968","2022-12-23T21:08:26.000Z"
"82906436","36813","17577","140683","12384","2022-12-23T09:00:12.000Z"
"10691209","1662","3712","38227","137","2022-12-23T17:50:28.000Z"
"20077201","14516","8056","211489","3382","2022-12-23T17:08:52.000Z"
"66564288","34480","30544","554600","11464","2022-12-23T02:00:34.000Z"
"27464595","9637","10888","171718","668","2022-12-22T18:37:21.000Z"
"12308052","3698","3277","72167","402","2022-12-22T18:34:12.000Z"
,"1766","3458","37394","321","2022-12-13T22:16:29.000Z"
"19934366","5304","13551","67282","606","2022-12-22T16:24:00.000Z"
"56807756","23476","32860","395907","16853","2022-12-22T16:05:54.000Z"
"32727586","8384","9731","122132","1256","2022-12-22T01:32:28.000Z"
"36238097","30437","29758","163633","4683","2022-12-22T01:27:14.000Z"
"31038542","11601","11502","151912","1306","2022-12-21T23:50:51.000Z"
"15459140","16098","26531","206863","1927","2022-12-21T03:59:09.000Z"
"36143188","65548","30390","344579","16868","2022-12-21T01:20:58.000Z"
"42864635","32134","39503","339784","3189","2022-12-21T01:09:30.000Z"
"76087105","38581","37595","143342","5314","2022-12-20T23:50:05.000Z"
"24855939","9774","27817","125661","1246","2022-12-20T20:27:43.000Z"
"39447856","14058","20178","231516","2172","2022-12-20T18:00:27.000Z"
"19132648","12733","43248","203141","3011","2022-12-20T17:32:35.000Z"
"19199486","10478","23609","156531","865","2022-12-20T17:04:48.000Z"
"9050508","1807","3007","27275","138","2022-12-20T15:48:30.000Z"
"65066855","27748","88864","351074","7521","2022-12-20T15:13:45.000Z"
"20383320","7237","28612","142900","1348","2022-12-20T15:10:54.000Z"
"65","0","11883","0","0","2022-12-20T15:09:30.000Z"
"11776029","2699","4410","32763","1559","2022-12-19T21:45:52.000Z"
"7588151","1503","2724","25402","143","2022-12-19T20:51:18.000Z"
"8646921","1550","3482","36379","240","2022-12-19T20:51:16.000Z"
"13227427","4238","3754","42413","394","2022-12-20T00:36:52.000Z"
"11818516","3159","6138","53811","576","2022-12-19T16:14:59.000Z"
"65","0","57694","0","0","2022-12-19T20:40:56.000Z"
"103485398","92112","96120","966629","27047","2022-12-19T01:29:14.000Z"
"49043260","6496","16697","122106","757","2022-12-19T00:23:02.000Z"
"84721320","47818","45071","554438","13307","2022-12-18T23:43:31.000Z"
"362970015","388385","252468","604672","176125","2022-12-18T23:20:33.000Z"
"76675603","24287","21377","417656","6358","2022-12-18T23:17:27.000Z"
"21461288","2548","5458","88053","472","2022-12-18T20:50:40.000Z"
"32153549","11739","42535","515427","1899","2022-12-18T18:02:47.000Z"
"34150344","11213","25877","445062","1590","2022-12-18T17:39:24.000Z"
"9654071","1006","3921","36624","313","2022-12-18T17:29:59.000Z"
"37113940","10216","36112","507405","3251","2022-12-18T16:55:22.000Z"
"16244249","3963","8700","146031","825","2022-12-18T16:54:13.000Z"
"38694522","24477","14773","346845","3520","2022-12-18T16:05:44.000Z"
"29844908","10389","31022","377528","3458","2022-12-18T15:27:49.000Z"
"62458952","19223","39536","688371","5973","2022-12-18T14:53:59.000Z"
"11263283","3559","6458","79608","429","2022-12-18T14:40:48.000Z"
"49928855","18427","18095","231727","3815","2022-12-18T05:05:29.000Z"
"22969574","14560","13959","150401","2366","2022-12-18T03:59:10.000Z"
"24992237","9752","18541","310535","1031","2022-12-17T21:58:21.000Z"
"15605892","3418","6017","67028","306","2022-12-17T21:40:51.000Z"
,"1395","9332","66680","653","2022-11-24T21:36:22.000Z"
"7634395","3225","3460","50318","449","2022-12-17T20:04:59.000Z"
"11639611","5601","3768","46586","1445","2022-12-17T19:16:36.000Z"
"27763624","8718","11183","145114","1323","2022-12-17T07:21:59.000Z"
"44210057","17980","12739","168123","6285","2022-12-17T05:28:36.000Z"
"46235259","20850","8613","127572","3944","2022-12-17T05:18:16.000Z"
"16177619","5098","7756","105003","504","2022-12-16T23:57:22.000Z"
"57799078","20749","21735","288359","11541","2022-12-16T22:08:30.000Z"
"5671025","927","3468","37071","114","2022-12-16T15:00:59.000Z"
"27968532","10878","30517","149774","2013","2022-12-16T21:08:57.000Z"
"38688460","35461","47800","489895","4424","2022-12-16T20:45:31.000Z"
"22353551","19158","27864","338836","2609","2022-12-16T20:38:47.000Z"
"17311907","6423","3504","40801","404","2022-12-16T20:21:03.000Z"
"48077714","30331","34269","339115","7478","2022-12-16T17:28:07.000Z"
"74534676","62339","46117","652129","16923","2022-12-16T07:53:39.000Z"
"9902311","2372","5914","65533","309","2022-12-16T06:02:06.000Z"
"86403671","66682","18533","87443","9629","2022-12-16T04:34:25.000Z"
"15870395","11210","2944","73150","2570","2022-12-16T04:33:40.000Z"
"15626688","17816","27715","252071","2867","2022-12-16T04:04:49.000Z"
"35964352","24625","9905","81446","4375","2022-12-16T03:56:48.000Z"
"30362256","16046","7391","116432","1991","2022-12-16T02:22:25.000Z"
"5010535","1366","2896","23875","154","2022-12-15T22:08:16.000Z"
"7448014","1893","5086","37574","473","2022-12-15T22:08:08.000Z"
"9163926","2412","8825","73709","829","2022-12-15T20:34:22.000Z"
"6643831","2174","4290","52288","384","2022-12-15T19:55:33.000Z"
,"850","2802","19598","169","2022-12-15T03:08:23.000Z"
,"692","2024","18097","99","2022-12-14T19:02:31.000Z"
"18255426","25967","31009","159106","5005","2022-12-15T03:50:23.000Z"
,"22521","30850","274284","5182","2022-12-15T00:48:13.000Z"
,"30692","32432","313499","8910","2022-12-15T00:13:31.000Z"
,"4849","5224","42776","339","2022-12-14T09:05:41.000Z"
,"1551","4733","58586","254","2022-12-14T04:38:52.000Z"
,"2015","3280","42811","395","2022-12-13T22:11:51.000Z"
,"4960","3249","78996","256","2022-12-14T04:20:23.000Z"
,"15101","16168","214429","4419","2022-12-14T04:19:49.000Z"
,"11447","11055","154530","1263","2022-12-14T03:22:35.000Z"
,"16316","26217","259268","2393","2022-12-13T23:21:58.000Z"
,"5271","14137","169722","1417","2022-12-13T23:13:27.000Z"
,"1719","2552","27781","146","2022-12-12T15:02:38.000Z"
,"12943","11687","174304","1215","2022-12-13T07:54:49.000Z"
,"41011","36323","424860","7337","2022-12-13T01:15:20.000Z"
,"31311","57159","742358","10460","2022-12-12T19:46:04.000Z"
,"29918","73036","335234","4512","2022-12-12T19:36:52.000Z"
,"35866","50618","492715","5746","2022-12-12T14:21:31.000Z"
,"54474","87720","658704","14076","2022-12-12T12:25:32.000Z"
,"8119","14258","200655","766","2022-12-12T11:24:29.000Z"
,"8795","11503","195232","646","2022-12-11T20:07:59.000Z"
,"32232","21808","307563","2951","2022-12-11T19:47:35.000Z"
,"41659","25444","487666","3770","2022-12-11T18:12:21.000Z"
,"113070","185936","1258452","35546","2022-12-11T10:58:17.000Z"
,"15289","27305","366244","2482","2022-12-11T10:22:45.000Z"
,"22582","79839","580971","6603","2022-12-11T10:19:55.000Z"
,"14507","18042","287874","1695","2022-12-11T09:09:55.000Z"
,"7827","15914","177473","1150","2022-12-11T08:50:15.000Z"
,"3547","6603","80400","482","2022-12-11T08:40:09.000Z"
,"948","4048","38772","226","2022-12-11T08:27:14.000Z"
,"33661","55160","576602","16363","2022-12-11T08:09:37.000Z"
,"915","3843","31132","203","2022-12-11T07:22:47.000Z"
,"729","3565","37485","176","2022-12-11T07:47:32.000Z"
,"947","5299","54189","312","2022-12-11T07:39:03.000Z"
,"11602","33469","173745","1422","2022-12-11T05:35:53.000Z"
,"1101","4461","43067","352","2022-12-11T01:39:40.000Z"
,"19267","63945","629853","3880","2022-12-10T20:01:11.000Z"
,"34470","91620","673131","8502","2022-12-10T19:56:59.000Z"
,"2192","4287","71698","192","2022-12-10T17:08:54.000Z"
,"33158","135952","1241377","13228","2022-12-10T17:08:02.000Z"
,"11679","45855","203347","2543","2022-12-10T01:57:36.000Z"
,"23620","36191","305950","3945","2022-12-09T19:32:24.000Z"
,"4012","6112","85840","393","2022-12-09T18:54:11.000Z"
,"2126","3200","30785","220","2022-12-09T18:43:54.000Z"
,"11785","19842","203031","1655","2022-12-09T18:43:56.000Z"
,"7890","10639","176738","1956","2022-12-09T08:00:28.000Z"
,"16204","33010","393004","7736","2022-12-09T07:58:55.000Z"
,"4156","14786","226483","1007","2022-12-09T05:13:42.000Z"
,"23279","37485","355821","3525","2022-12-09T04:24:22.000Z"
,"25465","63006","510935","8537","2022-12-09T02:32:43.000Z"
,"12845","39989","210335","2409","2022-12-09T01:05:14.000Z"
,"2203","5807","52090","568","2022-12-08T22:38:13.000Z"
,"731","3211","30910","179","2022-12-08T22:34:17.000Z"
,"951","4102","39345","229","2022-12-08T22:28:28.000Z"
,"1613","5971","34703","1708","2022-12-08T22:17:44.000Z"
,"1175","3800","37368","175","2022-12-08T20:38:42.000Z"
,"858","1757","18721","94","2022-12-08T04:59:39.000Z"
,"562","1684","21559","51","2022-12-07T22:33:11.000Z"
,"1423","4286","50775","292","2022-12-07T22:33:07.000Z"
,"4788","4447","162427","504","2022-12-08T17:17:49.000Z"
,"12739","10405","340849","1698","2022-12-08T17:17:01.000Z"
,"13653","16620","181420","1990","2022-12-08T09:44:29.000Z"
,"2701","4560","44631","279","2022-12-08T01:30:30.000Z"
,"819","1772","17332","90","2022-12-07T16:05:04.000Z"
"6653418","9379","9224","115870","783","2022-12-07T10:36:28.000Z"
,"23376","26678","317616","1862","2022-12-07T02:40:08.000Z"
,"44613","29772","509486","4629","2022-12-05T18:59:37.000Z"
,"5071","6265","116316","367","2022-12-05T07:48:57.000Z"
,"25195","28618","353082","5837","2022-12-05T07:48:11.000Z"
,"2868","9594","93901","689","2022-12-05T04:06:28.000Z"
