"view_count","reply_count","retweet_count","favorite_count","quote_count","created_at"
,"3617","2962","33172","241","2022-07-19T07:00:38.000Z"
,"2920","5023","52046","602","2022-07-13T15:33:37.000Z"
,"362","566","3811","31","2022-07-13T14:02:34.000Z"
,"447","681","5124","42","2022-07-07T13:34:41.000Z"
,"370","702","5872","76","2022-07-06T15:00:05.000Z"
,"1100","1404","13231","143","2022-06-22T17:12:28.000Z"
,"300","920","6580","68","2022-06-21T22:34:43.000Z"
,"427","1206","7059","87","2022-06-21T22:34:42.000Z"
"691086","1132","1658","14873","258","2022-06-20T21:18:16.000Z"
,"178","327","2516","9","2022-06-20T21:06:45.000Z"
,"461","546","5365","38","2022-06-20T21:06:45.000Z"
"557117","642","1223","11038","119","2022-06-18T16:10:16.000Z"
,"894","1625","18405","316","2022-06-18T03:09:47.000Z"
,"328","703","3858","83","2022-06-16T16:56:30.000Z"
,"469","658","5881","37","2022-06-14T16:52:36.000Z"
,"3938","4589","67124","399","2022-06-11T15:50:10.000Z"
,"265","400","2145","8","2022-06-05T18:15:50.000Z"
"2192553","2989","4806","44806","425","2022-06-05T18:15:49.000Z"
,"633","1339","10518","83","2022-06-04T18:37:55.000Z"
,"8123","4661","62135","817","2022-06-01T15:58:28.000Z"
,"433","605","8948","20","2022-05-28T16:57:38.000Z"
,"3407","4107","54490","455","2022-05-28T16:57:38.000Z"
,"28105","21672","208572","8038","2022-05-20T20:28:56.000Z"
,"382","520","4025","25","2022-05-18T19:44:09.000Z"
,"2060","2685","32095","195","2022-05-18T19:40:14.000Z"
,"1285","1607","17166","100","2022-05-17T23:35:56.000Z"
,"7279","8711","134925","832","2022-05-17T22:05:46.000Z"
"433097","714","846","6194","60","2022-05-09T14:14:44.000Z"
,"500","699","5924","58","2022-05-06T14:00:37.000Z"
,"2356","4271","54663","277","2022-05-06T14:00:36.000Z"
"121122","190","430","4226","28","2022-05-06T14:00:35.000Z"
,"140","318","2971","29","2022-05-06T14:00:31.000Z"
,"99","210","2736","5","2022-05-06T14:00:30.000Z"
,"102","225","2381","9","2022-05-06T14:00:28.000Z"
,"160","558","3936","104","2022-05-06T14:00:27.000Z"
,"106","300","2805","21","2022-05-06T14:00:25.000Z"
,"91","325","2791","32","2022-05-06T14:00:24.000Z"
,"121","295","3158","16","2022-05-06T14:00:22.000Z"
"77323","128","352","3527","16","2022-05-06T14:00:20.000Z"
,"2545","4878","41241","417","2022-05-06T14:00:05.000Z"
,"3442","5326","71715","406","2022-05-03T04:20:53.000Z"
,"7299","6250","71849","516","2022-04-29T21:37:16.000Z"
,"916","903","6370","66","2022-04-20T21:29:33.000Z"
,"1211","1429","13050","108","2022-04-12T14:28:24.000Z"
,"589","849","8901","33","2022-04-09T15:23:08.000Z"
,"4262","5663","71513","382","2022-04-09T15:23:05.000Z"
"371280","789","2000","12219","191","2022-04-08T14:40:13.000Z"
,"6978","4447","59911","345","2022-04-08T01:43:01.000Z"
,"564","1505","12119","150","2022-04-07T06:29:07.000Z"
,"5128","7285","120702","542","2022-04-07T06:14:07.000Z"
,"3068","3940","69472","399","2022-04-07T06:16:04.000Z"
"3891261","0","4770","0","0","2022-04-07T06:21:04.000Z"
,"3573","3650","90779","219","2022-04-07T05:34:19.000Z"
,"8658","9221","158323","735","2022-04-07T05:29:24.000Z"
,"797","1384","10071","131","2022-04-02T17:21:28.000Z"
,"3061","4884","37842","766","2022-04-01T20:42:05.000Z"
,"1512","4195","37502","1105","2022-03-28T10:00:00.000Z"
,"9621","11462","158325","901","2022-03-26T05:53:24.000Z"
"278346","641","1317","8354","99","2022-03-25T16:16:36.000Z"
"1077821","1074","2456","24936","317","2022-03-22T19:11:28.000Z"
,"3194","3492","30948","287","2022-03-02T18:26:00.000Z"
,"1293","1151","17737","76","2022-03-09T16:51:08.000Z"
,"3671","3194","33536","256","2022-03-06T08:22:41.000Z"
,"1219","1078","9537","94","2022-02-22T19:06:53.000Z"
,"3929","4094","49183","502","2022-02-18T19:25:16.000Z"
"2758331","5361","6905","57393","1404","2022-02-17T19:41:04.000Z"
,"480","733","4784","103","2022-02-14T17:43:29.000Z"
,"4000","3096","38060","237","2022-02-06T00:27:58.000Z"
,"764","752","4872","53","2022-02-02T14:30:46.000Z"
,"2203","2582","22202","285","2022-01-31T13:30:36.000Z"
,"425","733","5454","39","2022-01-28T21:51:02.000Z"
,"416","598","5274","38","2022-01-28T21:51:00.000Z"
,"120","128","1913","3","2022-01-28T21:50:58.000Z"
,"162","298","2715","34","2022-01-28T21:50:56.000Z"
,"493","910","7529","58","2022-01-28T21:50:54.000Z"
,"7528","6581","71043","624","2022-01-21T09:18:55.000Z"
,"36915","47613","315042","7624","2022-01-14T06:18:50.000Z"
,"1073","1310","12145","101","2022-01-12T18:35:47.000Z"
,"6429","6293","48321","805","2022-01-10T15:51:20.000Z"
,"570","838","6639","82","2022-01-07T03:47:34.000Z"
"826005","887","1343","13365","174","2022-01-05T16:20:38.000Z"
,"1414","2487","19188","489","2022-01-02T17:20:05.000Z"
,"1833","3348","57699","137","2021-12-25T20:30:58.000Z"
"2017763","1691","5794","48275","693","2021-12-24T20:51:37.000Z"
,"8147","5202","107536","606","2021-12-24T15:49:48.000Z"
,"2664","2119","23055","202","2021-12-24T16:40:31.000Z"
"259481","477","597","5627","64","2021-12-24T16:40:31.000Z"
"113507","201","350","3440","66","2021-12-24T16:40:23.000Z"
"63657","147","165","1969","21","2021-12-24T16:40:03.000Z"
"70269","196","172","2245","10","2021-12-24T16:39:44.000Z"
"197547","273","769","4898","296","2021-12-24T16:39:36.000Z"
,"711","989","11150","114","2021-12-24T16:39:18.000Z"
,"677","1084","8227","61","2021-12-22T17:14:55.000Z"
,"383","592","3357","72","2021-12-17T17:10:30.000Z"
,"766","841","7312","64","2021-12-07T00:03:45.000Z"
,"12390","9665","103327","1000","2021-12-06T05:42:48.000Z"
,"600","938","10638","72","2021-12-03T11:41:52.000Z"
,"397","789","7335","194","2021-12-02T14:37:21.000Z"
,"665","1347","12907","157","2021-12-02T14:36:59.000Z"
,"3146","4103","41404","321","2021-12-01T18:34:08.000Z"
,"9499","6385","94873","1994","2021-12-01T00:23:05.000Z"
,"941","1378","15078","93","2021-11-17T19:11:00.000Z"
,"4244","4072","46751","514","2021-11-11T00:10:00.000Z"
,"1080","1269","10896","122","2021-11-01T16:35:49.000Z"
,"1041","1396","9123","276","2021-11-01T13:27:00.000Z"
"3593552","5658","5449","74171","279","2021-10-31T15:03:08.000Z"
,"1114","1547","15107","219","2021-10-26T11:32:25.000Z"
,"1816","2116","27537","309","2021-10-17T13:37:44.000Z"
,"1056","946","7152","121","2021-10-13T19:18:30.000Z"
"1330360","1416","3309","28640","353","2021-10-09T19:39:56.000Z"
,"7786","5239","71835","547","2021-10-08T09:04:45.000Z"
,"3081","2133","21744","177","2021-10-07T21:44:55.000Z"
"2079155","4706","4698","46979","392","2021-10-04T18:33:02.000Z"
,"1168","2309","21159","413","2021-10-02T17:06:09.000Z"
,"6621","4757","50611","419","2021-10-01T10:51:43.000Z"
"2049760","3577","3290","37671","279","2021-09-20T20:07:59.000Z"
,"2031","1839","24847","237","2021-09-17T21:44:51.000Z"
,"1674","2479","19920","402","2021-09-10T05:53:11.000Z"
,"6099","9912","119952","1286","2021-09-09T21:58:55.000Z"
"2660411","8315","7617","49049","2788","2021-08-20T03:15:53.000Z"
,"1286","1933","12437","322","2021-08-19T23:59:26.000Z"
,"5042","4067","70470","392","2021-08-13T13:37:30.000Z"
